Timestamps(ms),AccelX,AccelY,AccelZ
156066,-0.3352,1.3599,10.9798
156105,-0.3687,1.3288,10.8745
156246,-0.3639,1.3312,10.9367
156286,-0.3615,1.3719,10.9607
156326,-0.3160,1.3767,10.9583
156365,-0.3472,1.3431,10.9463
156405,-0.3304,1.3599,10.9942
156444,-0.3017,1.3743,10.8529
156585,-0.3065,1.4222,10.9415
156625,-0.3376,1.3934,10.8936
156665,-0.3304,1.4557,10.8266
156705,-0.3304,1.4126,10.8960
156745,-0.3017,1.4509,10.9535
156785,-0.2442,1.4461,10.7907
156923,-0.3496,1.3599,10.9846
156963,-0.3687,1.3815,10.8697
157003,-0.3424,1.3431,10.9678
157043,-0.3376,1.3695,10.8194
157083,-0.3496,1.4557,10.8697
157123,-0.2131,1.3743,10.9319
157262,-0.3496,1.3431,10.9774
157302,-0.2849,1.3503,10.9750
157342,-0.3663,1.3910,10.9391
157382,-0.3184,1.3479,10.8936
157422,-0.3639,1.3264,10.8769
157462,-0.3519,1.3599,10.9583
157573,-0.3017,1.3910,10.9319
157613,-0.3280,1.4006,11.0397
157653,-0.3136,1.3240,10.9463
157693,-0.2945,1.3767,10.9056
157733,-0.3448,1.3982,10.9200
157773,-0.3232,1.3743,10.8840
157813,-0.2562,1.3048,11.0325
157951,-0.3328,1.3695,10.9774
157991,-0.2442,1.4174,10.8840
158031,-0.3352,1.3623,10.8290
158071,-0.3424,1.3647,11.0157
158111,-0.3280,1.3360,10.9223
158151,-0.2945,1.3743,10.9367
158281,-0.3496,1.4485,10.7835
158321,-0.2682,1.3647,10.9583
158361,-0.2897,1.3384,11.0253
158401,-0.2777,1.3503,11.0157
158441,-0.3352,1.3838,10.9487
158481,-0.2394,1.3575,10.7571
158623,-0.2801,1.3695,11.0014
158664,-0.3089,1.3671,10.9511
158704,-0.3424,1.3360,10.9247
158744,-0.2849,1.3647,10.9176
158784,-0.2562,1.3048,11.0038
158824,-0.2682,1.3934,10.8649
158864,-0.3328,1.3479,10.9535
159003,-0.3663,1.4246,10.8745
159043,-0.3184,1.4198,10.8433
159083,-0.2945,1.3240,10.9415
159123,-0.3304,1.4006,10.9654
159163,-0.2897,1.3072,10.9654
159203,-0.3400,1.3575,10.9247
159341,-0.3112,1.3623,10.8697
159381,-0.3136,1.4030,10.8745
159421,-0.3089,1.3408,10.7955
159461,-0.3472,1.3360,10.8912
159501,-0.3280,1.4461,10.9008
159541,-0.3496,1.3743,11.0468
159648,-0.3232,1.3503,11.0061
159689,-0.3783,1.3886,10.9056
159729,-0.3711,1.3695,10.9942
159769,-0.3400,1.3910,10.8577
159809,-0.3256,1.3982,10.8050
159850,-0.3160,1.3455,10.9415
159890,-0.3065,1.3360,10.8649
160028,-0.3232,1.4102,10.9630
160069,-0.2969,1.3336,11.0253
160109,-0.3591,1.2905,10.9271
160149,-0.3424,1.4317,10.9104
160189,-0.2921,1.4461,10.8386
160230,-0.3639,1.3647,10.9678
160367,-0.3472,1.3408,10.8840
160408,-0.2370,1.3791,10.9559
160448,-0.3304,1.3647,10.8362
160488,-0.2705,1.3599,10.9319
160528,-0.3352,1.4605,11.0109
160568,-0.3496,1.4150,10.9367
160679,-0.2801,1.3455,10.8553
160717,-0.3639,1.3264,10.9247
160755,-0.3184,1.4557,10.9056
160793,-0.3184,1.3791,10.8888
160831,-0.3256,1.4150,10.8984
160869,-0.2801,1.3360,10.9511
161006,-0.3591,1.3384,10.8960
161044,-0.3184,1.3168,10.8793
161082,-0.2753,1.3575,10.7763
161120,-0.4022,1.4317,10.8601
161158,-0.2969,1.3671,10.9152
161196,-0.2658,1.3886,10.8553
161335,-0.3735,1.3958,10.8649
161374,-0.3065,1.3192,11.0014
161412,-0.3591,1.4030,10.8601
161450,-0.2682,1.2737,10.8984
161488,-0.3089,1.4413,10.9032
161526,-0.3017,1.3527,10.9630
161565,-0.2562,1.4174,10.8649
161700,-0.3304,1.3551,10.8721
161739,-0.2729,1.3958,10.9559
161777,-0.3208,1.4102,10.8625
161815,-0.3136,1.4222,10.6997
161853,-0.3591,1.4102,10.9535
161891,-0.3089,1.3384,10.9080
161996,-0.3472,1.4126,10.9654
162035,-0.2682,1.3168,10.9654
162074,-0.3280,1.3767,10.9726
162112,-0.2322,1.4006,10.9798
162150,-0.3352,1.3431,11.0397
162188,-0.2945,1.3623,11.0085
162226,-0.3041,1.3384,10.9271
162363,-0.3184,1.3695,10.9008
162401,-0.2945,1.3455,10.9200
162439,-0.4190,1.3599,10.7859
162477,-0.3376,1.3240,10.9559
162515,-0.3280,1.3838,10.8864
162553,-0.2753,1.3551,10.8457
162689,-0.3280,1.3312,10.9367
162728,-0.3639,1.3455,10.9535
162766,-0.2993,1.3934,10.9822
162804,-0.3136,1.3144,11.0253
162842,-0.3208,1.3384,10.9511
162881,-0.3687,1.4533,10.8864
163018,-0.2777,1.3719,10.9654
163057,-0.3735,1.4030,10.9152
163095,-0.3639,1.3336,10.9415
163133,-0.3687,1.4317,10.9750
163171,-0.3472,1.3096,10.9918
163209,-0.3065,1.3767,10.9367
163347,-0.3136,1.3815,10.8649
163385,-0.2777,1.3360,10.9367
163423,-0.3041,1.3719,10.9559
163461,-0.3065,1.4150,10.9798
163499,-0.2993,1.3910,10.9678
163537,-0.3543,1.3599,10.8936
163665,-0.3089,1.3767,10.8577
163704,-0.2921,1.4150,10.8505
163742,-0.2993,1.3575,10.9774
163781,-0.3256,1.4054,10.8769
163819,-0.3376,1.3360,10.9128
163857,-0.3424,1.3192,10.8433
163962,-0.2825,1.3144,10.8840
164001,-0.3639,1.3575,10.9295
164039,-0.2586,1.3647,11.0612
164077,-0.2825,1.3934,10.8816
164115,-0.3208,1.4102,10.8553
164154,-0.3639,1.4222,10.9391
164192,-0.3926,1.3886,10.9511
164327,-0.3663,1.3647,10.9870
164366,-0.2729,1.3312,10.9846
164404,-0.3256,1.3312,10.9870
164442,-0.3112,1.4054,10.9990
164480,-0.2729,1.3695,10.8242
164518,-0.2993,1.3934,10.9104
164655,-0.3376,1.3815,10.8816
164694,-0.2825,1.3719,10.8601
164732,-0.3352,1.3958,10.9223
164770,-0.2705,1.3216,11.0205
164808,-0.3424,1.3862,10.9439
164846,-0.3783,1.4293,10.9630
164884,-0.3280,1.3743,10.9702
165022,-0.3184,1.4054,11.0014
165060,-0.2801,1.3695,10.8721
165098,-0.3089,1.3934,11.0061
165136,-0.2849,1.3695,10.8649
165174,-0.3328,1.3886,10.9463
165212,-0.3041,1.3527,10.9367
165348,-0.2801,1.3719,10.9750
165387,-0.3089,1.4078,10.9535
165425,-0.3112,1.3815,10.9702
165463,-0.2921,1.4293,10.9726
165502,-0.3184,1.3455,10.9774
165540,-0.3855,1.3958,10.8793
165677,-0.3328,1.4198,10.8816
165716,-0.3591,1.4150,10.9295
165754,-0.3280,1.3599,10.9152
165792,-0.3136,1.3216,10.9415
165830,-0.3328,1.3455,10.9487
165869,-0.3184,1.3431,10.9798
166005,-0.2634,1.3695,10.9463
166044,-0.3136,1.4269,10.9463
166082,-0.2921,1.3838,10.8745
166120,-0.2729,1.3527,10.9152
166158,-0.2682,1.3791,10.9870
166196,-0.3304,1.3623,10.9918
166301,-0.3280,1.4317,10.9056
166340,-0.2801,1.3623,10.9200
166379,-0.3232,1.4174,10.8769
166417,-0.3112,1.3695,10.9391
166455,-0.2705,1.3862,10.9247
166493,-0.3184,1.3599,10.9247
166531,-0.3232,1.4006,10.9822
166668,-0.2945,1.3647,10.9511
166707,-0.2921,1.3503,10.8409
166745,-0.3424,1.3838,11.0205
166784,-0.3041,1.3791,10.9894
166822,-0.2107,1.3408,11.0301
166860,-0.3136,1.3216,10.9391
166999,-0.3543,1.3575,10.9654
167038,-0.3208,1.3336,11.0181
167076,-0.3017,1.4174,11.0061
167114,-0.3496,1.3815,11.0253
167152,-0.2969,1.3838,10.9630
167191,-0.3232,1.3910,10.9607
167316,-0.2993,1.3719,10.9630
167355,-0.3807,1.3384,10.9966
167393,-0.3352,1.3575,10.9966
167431,-0.2993,1.3384,10.9487
167469,-0.3065,1.3312,10.8864
167507,-0.3448,1.4198,10.9463
167546,-0.2825,1.3455,10.9343
167674,-0.2753,1.3815,10.9367
167713,-0.2969,1.3695,10.9247
167751,-0.3232,1.3838,10.9702
167789,-0.3232,1.3910,10.9894
167827,-0.3783,1.3503,10.9918
167865,-0.3424,1.3695,10.9678
167993,-0.3208,1.4006,10.8625
168032,-0.2921,1.4269,10.8793
168071,-0.3208,1.4030,10.9415
168109,-0.2825,1.3862,10.8457
168147,-0.3472,1.4246,10.9966
168185,-0.3112,1.4293,10.8649
168285,-0.3328,1.3575,10.8769
168324,-0.3232,1.3408,10.9439
168362,-0.3376,1.4006,10.8745
168400,-0.2993,1.3934,10.8840
168439,-0.2801,1.3695,10.8793
168477,-0.3280,1.3599,10.9702
168515,-0.3328,1.3695,10.8386
168643,-0.2346,1.3719,10.8840
168682,-0.3065,1.3647,10.9654
168720,-0.3160,1.3671,10.9200
168758,-0.2897,1.3958,10.9223
168796,-0.3041,1.2929,10.9535
168835,-0.3136,1.4700,10.6518
168960,-0.3017,1.4365,10.9918
168999,-0.3089,1.3192,10.9032
169037,-0.3519,1.3791,10.9319
169075,-0.3448,1.3886,10.9343
169113,-0.2969,1.3743,11.0181
169151,-0.3280,1.3647,10.9463
169277,-0.2969,1.3575,10.8505
169316,-0.3543,1.3695,10.9415
169354,-0.3232,1.4293,10.9726
169392,-0.3543,1.4293,10.9798
169430,-0.2849,1.3312,10.9008
169468,-0.3376,1.3838,10.8218
169593,-0.2921,1.3360,10.9487
169632,-0.3735,1.3862,10.7978
169670,-0.3496,1.3695,10.9511
169709,-0.3089,1.4246,10.9726
169747,-0.3400,1.3336,10.9654
169785,-0.2634,1.3623,10.9583
169918,-0.3448,1.3791,10.8984
169957,-0.3280,1.3719,10.9343
169995,-0.3472,1.3647,10.9104
170033,-0.3136,1.4389,10.9104
170071,-0.2658,1.3360,10.9750
170109,-0.3160,1.4174,10.9654
170249,-0.3376,1.3791,10.9415
170288,-0.3496,1.3982,10.9104
170326,-0.2825,1.3479,10.9319
170364,-0.2873,1.3599,10.9607
170402,-0.3519,1.4365,10.8386
170440,-0.2969,1.3671,10.9152
170478,-0.3376,1.3982,10.9630
170591,-0.2945,1.3264,11.0133
170631,-0.3424,1.3336,10.8960
170669,-0.3615,1.3934,10.9319
170707,-0.4070,1.4485,10.9750
170745,-0.2921,1.3886,10.9247
170783,-0.3065,1.3767,10.9559
170918,-0.3184,1.3838,10.8840
170956,-0.2634,1.4078,10.9439
170994,-0.2801,1.3815,10.9583
171032,-0.3280,1.3384,10.9750
171070,-0.3400,1.3431,10.8912
171108,-0.2705,1.3527,10.9271
171245,-0.2945,1.4054,10.9247
171283,-0.3376,1.3144,10.9080
171321,-0.3783,1.3862,10.9152
171359,-0.3232,1.4222,10.9247
171397,-0.3041,1.4198,10.9391
171435,-0.3136,1.3695,10.8936
171575,-0.3376,1.3455,10.8529
171613,-0.3017,1.3910,10.9295
171651,-0.3256,1.3312,10.8816
171689,-0.3112,1.3503,11.0181
171727,-0.3136,1.3838,10.8984
171765,-0.2969,1.3815,10.8721
171902,-0.3160,1.3671,11.0038
171940,-0.3352,1.4246,10.9295
171978,-0.2993,1.3695,10.9607
172016,-0.3112,1.3408,10.9367
172054,-0.3184,1.3671,10.9056
172092,-0.3376,1.3815,10.9415
172220,-0.3519,1.3096,10.9559
172258,-0.2945,1.3886,10.9104
172296,-0.3041,1.3503,10.9295
172334,-0.2538,1.3671,10.8912
172372,-0.3376,1.4198,10.9630
172410,-0.2825,1.4102,10.8625
172507,-0.3304,1.3982,10.9654
172545,-0.3448,1.4150,10.9032
172583,-0.3615,1.3384,10.9343
172621,-0.2897,1.3886,10.9463
172659,-0.3184,1.3288,10.9894
172697,-0.3783,1.3312,10.9846
172735,-0.3735,1.4269,10.9367
172859,-0.3424,1.3815,10.8816
172898,-0.3424,1.3647,10.8673
172936,-0.3472,1.3910,10.9271
172974,-0.3352,1.3192,10.9726
173012,-0.2442,1.3479,10.9822
173050,-0.2945,1.3647,11.0133
173178,-0.3352,1.3479,10.9559
173217,-0.3567,1.3479,10.9726
173255,-0.2705,1.3312,10.9678
173293,-0.3256,1.3384,10.9750
173331,-0.3041,1.4246,10.9104
173369,-0.3184,1.3934,10.8936
173407,-0.3232,1.3934,10.9846
173536,-0.3112,1.3791,10.9176
173574,-0.2873,1.3695,10.8960
173612,-0.3663,1.4222,10.9702
173650,-0.3041,1.3479,10.9487
173688,-0.3280,1.2977,11.0014
173726,-0.3328,1.3575,10.9343
173851,-0.3352,1.3647,10.9463
173889,-0.2394,1.3886,10.9439
173927,-0.3136,1.3431,10.9559
173965,-0.3352,1.3671,10.9319
174003,-0.3543,1.3838,10.9846
174041,-0.3256,1.4269,10.9104
174166,-0.2682,1.3886,11.0133
174204,-0.3543,1.3479,10.9607
174242,-0.3639,1.2953,10.9032
174280,-0.3160,1.4102,10.9104
174318,-0.3017,1.3743,10.9463
174356,-0.2562,1.3431,10.9798
174484,-0.3352,1.3958,10.8769
174523,-0.3136,1.3360,10.9630
174561,-0.3184,1.3312,10.8769
174599,-0.3615,1.3336,10.8840
174637,-0.3065,1.3503,10.9176
174675,-0.3543,1.3575,10.9463
174769,-0.3807,1.3551,10.9463
174808,-0.3543,1.4581,10.9080
174847,-0.3448,1.3958,10.9247
174885,-0.3496,1.3719,10.9319
174923,-0.2777,1.3623,10.9726
174961,-0.3017,1.3838,10.9343
174999,-0.2993,1.4198,10.9654
175136,-0.3041,1.3479,10.9559
175175,-0.3184,1.3551,10.9104
175213,-0.2921,1.3623,10.9008
175251,-0.3304,1.3384,10.9056
175289,-0.3352,1.3503,10.9583
175327,-0.3998,1.3767,10.8793
175463,-0.3089,1.3599,10.8840
175502,-0.2682,1.3575,11.0133
175540,-0.2538,1.3623,10.9966
175578,-0.3448,1.4533,10.8529
175616,-0.3017,1.3719,10.9702
175654,-0.3711,1.3838,10.8984
175789,-0.3256,1.3623,10.9176
175828,-0.2825,1.4437,10.8816
175866,-0.3041,1.4222,10.9200
175904,-0.2945,1.3767,10.9152
175942,-0.3424,1.3312,10.9487
175980,-0.3663,1.3838,10.8936
176018,-0.2897,1.4078,10.8912
176158,-0.3041,1.4533,11.0660
176196,-0.2921,1.3479,10.8888
176234,-0.3065,1.4246,10.9918
176272,-0.2945,1.3599,10.8433
176310,-0.3735,1.3408,10.9846
176348,-0.2945,1.3527,10.9559
176484,-0.3663,1.4102,10.9415
176523,-0.2969,1.4054,10.9104
176561,-0.3472,1.3479,10.8769
176599,-0.2801,1.3551,10.9463
176637,-0.3807,1.4222,10.9319
176675,-0.3448,1.3791,10.8625
176780,-0.2921,1.3527,10.9247
176819,-0.3496,1.3838,10.9319
176857,-0.2705,1.3575,10.9247
176895,-0.3256,1.3958,10.9295
176933,-0.3472,1.3408,10.9319
176971,-0.2753,1.3695,10.9678
177009,-0.2490,1.4198,10.9200
177148,-0.3280,1.3120,10.8290
177187,-0.3496,1.3815,10.9774
177225,-0.2634,1.3767,10.9511
177263,-0.2705,1.3647,10.8577
177301,-0.3041,1.3479,10.9463
177340,-0.3017,1.3216,10.8577
177468,-0.3567,1.3503,10.9271
177507,-0.2945,1.4365,10.9559
177545,-0.3376,1.4078,10.9247
177583,-0.3879,1.3671,10.9439
177621,-0.3208,1.4222,10.9223
177659,-0.2897,1.4006,10.9535
177785,-0.3352,1.3695,10.9463
177823,-0.3735,1.3695,10.8362
177861,-0.3591,1.3767,10.9487
177899,-0.3567,1.3982,10.9343
177937,-0.2753,1.3479,10.9439
177975,-0.3424,1.3575,10.9463
178103,-0.2777,1.3910,10.9607
178142,-0.3280,1.3048,10.9894
178180,-0.3112,1.3479,10.9870
178219,-0.3280,1.4054,10.9152
178257,-0.2921,1.3791,10.9439
178295,-0.3136,1.3312,10.9223
178420,-0.3256,1.3791,10.9200
178459,-0.3136,1.4054,10.9415
178497,-0.3017,1.3910,10.8457
178535,-0.3184,1.3791,10.8888
178573,-0.3879,1.4150,10.9750
178611,-0.3472,1.3503,10.8721
178736,-0.3017,1.4054,10.9343
178775,-0.3136,1.3455,10.9535
178813,-0.2873,1.3934,10.9990
178851,-0.3496,1.3312,10.8888
178889,-0.3041,1.3408,10.9247
178927,-0.3232,1.3527,10.9367
178965,-0.3376,1.3719,10.8218
179063,-0.3280,1.3886,10.8721
179101,-0.3017,1.3695,10.9200
179139,-0.3543,1.3838,10.9487
179177,-0.3089,1.3455,10.8745
179215,-0.3831,1.3958,10.9391
179253,-0.3089,1.4102,10.9104
179291,-0.3496,1.3886,10.9128
179416,-0.3400,1.4150,10.9607
179455,-0.2658,1.3695,10.9583
179494,-0.2825,1.3767,10.9080
179532,-0.2873,1.3838,10.8673
179570,-0.3065,1.3408,10.9511
179608,-0.3041,1.3910,10.9104
179733,-0.3256,1.3791,10.8793
179772,-0.2969,1.4150,10.8936
179810,-0.3543,1.4198,10.9583
179848,-0.3567,1.2977,10.9511
179887,-0.3687,1.3695,10.9319
179925,-0.2873,1.4293,10.9439
180053,-0.3184,1.3503,10.9104
180092,-0.3089,1.3934,10.8864
180130,-0.3184,1.4198,10.9654
180168,-0.3472,1.4269,10.9726
180206,-0.3280,1.3647,10.8553
180244,-0.3280,1.3910,10.9056
180380,-0.3615,1.4078,10.8888
180419,-0.3376,1.3958,10.9535
180457,-0.2801,1.3743,11.0038
180495,-0.3376,1.3743,10.9654
180533,-0.3376,1.4078,10.9535
180571,-0.3639,1.3934,10.8673
180711,-0.3328,1.3455,10.9056
180750,-0.3232,1.3791,10.9367
180789,-0.3112,1.3671,11.0014
180827,-0.3376,1.3623,10.9271
180865,-0.2945,1.4078,10.9559
180903,-0.3831,1.4054,10.9104
181008,-0.2729,1.3862,10.9702
181047,-0.3543,1.3719,11.0038
181085,-0.3208,1.3695,10.9487
181123,-0.3639,1.3551,10.9176
181162,-0.3448,1.4054,10.9152
181200,-0.2849,1.3288,10.9415
181238,-0.3424,1.3599,10.8529
181377,-0.3136,1.3431,10.8840
181416,-0.2274,1.3838,10.9247
181454,-0.2945,1.3431,10.9798
181492,-0.2322,1.3743,10.8697
181530,-0.2682,1.3695,10.8912
181569,-0.2849,1.3623,11.0923
181681,-0.3615,1.4198,10.9056
181719,-0.2921,1.3838,10.8362
181757,-0.2993,1.3431,10.9295
181795,-0.3280,1.3767,10.8098
181833,-0.3352,1.3743,10.9104
181871,-0.2921,1.3072,10.8960
181909,-0.3448,1.3791,10.9942
182045,-0.3376,1.3479,10.9319
182084,-0.3448,1.3288,10.8338
182122,-0.3543,1.3240,10.9966
182160,-0.3496,1.3647,10.9439
182198,-0.3280,1.4102,10.8793
182236,-0.3304,1.3527,10.9032
182373,-0.2729,1.3671,10.9463
182412,-0.3017,1.3958,10.9511
182451,-0.3591,1.3791,10.9583
182489,-0.3112,1.3360,11.0229
182527,-0.3184,1.3455,10.9511
182565,-0.3041,1.3551,10.9774
182693,-0.3232,1.3431,10.9750
182732,-0.3041,1.3312,10.9391
182770,-0.2394,1.3934,10.9894
182808,-0.2514,1.4078,10.9080
182847,-0.3879,1.3934,10.9032
182885,-0.3232,1.3168,10.9726
182982,-0.3328,1.3192,10.9391
183021,-0.3065,1.3767,10.9367
183059,-0.3543,1.3719,10.9487
183097,-0.3136,1.3216,11.0205
183135,-0.3184,1.3767,10.9104
183173,-0.2825,1.3455,10.9439
183212,-0.3184,1.3503,10.9080
183336,-0.2466,1.3384,10.9056
183375,-0.3400,1.4006,11.0349
183413,-0.2873,1.3527,10.9702
183451,-0.2466,1.3192,10.8601
183489,-0.3903,1.4509,10.9319
183527,-0.3184,1.4006,10.9654
183652,-0.3328,1.3982,10.8984
183691,-0.3065,1.3623,10.9176
183730,-0.3472,1.3384,10.9678
183768,-0.3065,1.3743,10.9247
183806,-0.3591,1.4150,10.8649
183844,-0.3065,1.3791,10.8290
183969,-0.3352,1.3862,10.8864
184008,-0.2777,1.3695,10.9511
184046,-0.2993,1.3599,10.9846
184084,-0.2993,1.3072,10.9415
184123,-0.3615,1.3767,10.9104
184161,-0.3160,1.3982,11.0205
184286,-0.3352,1.4293,10.9319
184325,-0.2610,1.3575,10.9367
184363,-0.2658,1.4030,10.9630
184401,-0.3280,1.3767,10.9678
184439,-0.2873,1.3623,10.9247
184477,-0.3041,1.3838,10.9990
184602,-0.2562,1.3815,10.8769
184641,-0.3017,1.3886,10.9152
184679,-0.3687,1.4054,10.9630
184717,-0.4094,1.3695,10.9511
184755,-0.2825,1.3288,10.9559
184793,-0.3208,1.3599,10.9702
184831,-0.3328,1.3647,10.9080
184957,-0.3376,1.4006,10.9439
184996,-0.3400,1.3192,11.0301
185034,-0.2586,1.4078,10.9271
185072,-0.3472,1.3431,10.9343
185110,-0.3328,1.3815,10.9630
185148,-0.3089,1.3671,10.9702
185242,-0.3352,1.3791,10.9966
185281,-0.3687,1.3527,11.0181
185319,-0.3184,1.3575,10.8122
185358,-0.3304,1.3838,10.9726
185396,-0.3496,1.3431,10.9463
185434,-0.3376,1.3431,10.8409
185472,-0.2849,1.4054,10.8362
185612,-0.3376,1.3384,10.9056
185651,-0.3232,1.3647,10.8816
185689,-0.3184,1.3719,10.9391
185727,-0.3208,1.3838,11.0133
185766,-0.3160,1.3479,10.9678
185804,-0.2849,1.3862,10.9295
185944,-0.3280,1.4102,10.9654
185983,-0.3352,1.3743,10.9583
186021,-0.3112,1.3168,10.8673
186059,-0.3543,1.3934,10.9654
186097,-0.3041,1.3910,10.9415
186135,-0.3089,1.3431,10.9367
186276,-0.3519,1.3408,10.9607
186315,-0.3352,1.4006,10.9511
186353,-0.2562,1.4030,10.9104
186391,-0.2897,1.3958,10.9630
186429,-0.3041,1.3479,10.9367
186467,-0.3543,1.4365,10.9367
186603,-0.3591,1.3862,10.9367
186642,-0.2538,1.3551,10.9271
186681,-0.2993,1.3431,10.9583
186719,-0.3376,1.3767,10.9319
186757,-0.2801,1.4246,10.9128
186795,-0.3208,1.3838,10.9822
186931,-0.3089,1.3862,11.0109
186970,-0.3184,1.4054,10.8984
187008,-0.3567,1.3360,10.9343
187046,-0.2777,1.3743,10.9056
187085,-0.3448,1.3695,11.0061
187123,-0.2610,1.3216,10.8793
187231,-0.2921,1.3910,11.0229
187270,-0.3089,1.4293,10.9630
187308,-0.2682,1.4006,10.9295
187346,-0.3184,1.4054,10.9152
187384,-0.2945,1.4461,10.9439
187422,-0.3232,1.3168,10.8769
187460,-0.2801,1.3695,10.9128
187596,-0.3496,1.3958,10.9319
187635,-0.3328,1.4174,10.9678
187673,-0.3112,1.3743,10.9511
187711,-0.3256,1.4509,10.8793
187749,-0.3304,1.4006,10.9583
187787,-0.3304,1.3838,10.9367
187825,-0.2801,1.3815,10.9128
187951,-0.3496,1.3671,10.8673
187990,-0.3783,1.3791,10.8481
188028,-0.3448,1.3958,10.9654
188066,-0.2849,1.3958,10.9798
188104,-0.2873,1.3862,10.9798
188142,-0.2658,1.3838,10.9128
188267,-0.3017,1.3886,10.9630
188306,-0.3112,1.4054,10.8577
188344,-0.3256,1.3551,10.9487
188383,-0.2490,1.4102,10.9678
188421,-0.3017,1.4102,10.9032
188459,-0.3280,1.3791,10.8721
188587,-0.3639,1.3767,10.8266
188626,-0.3328,1.3312,10.9822
188664,-0.3136,1.3982,10.8170
188702,-0.3184,1.3312,10.9511
188740,-0.3280,1.3838,10.9750
188779,-0.3232,1.3695,11.0157
188907,-0.3041,1.3671,10.8769
188946,-0.3735,1.3767,10.9152
188984,-0.3543,1.3982,10.9319
189022,-0.2873,1.3838,11.0445
189060,-0.2394,1.4102,10.8936
189098,-0.3448,1.3216,10.7955
189193,-0.3160,1.3862,10.9726
189232,-0.3519,1.3743,10.9008
189270,-0.3065,1.3599,10.8673
189308,-0.2658,1.3431,10.9583
189346,-0.3232,1.4054,10.9319
189384,-0.2634,1.4030,10.8793
189422,-0.3256,1.3072,10.9894
189550,-0.3903,1.3455,10.9104
189589,-0.3136,1.3815,10.9630
189628,-0.3041,1.3982,10.9319
189666,-0.3041,1.5060,10.8984
189704,-0.3496,1.3647,10.9583
189742,-0.2993,1.4030,10.8290
189867,-0.2682,1.3216,10.9630
189906,-0.2801,1.4317,10.7332
189944,-0.3232,1.2522,11.2240
189982,-0.3376,1.3647,10.9583
190021,-0.3232,1.3623,10.9702
190059,-0.3328,1.4222,10.7931
190184,-0.3735,1.4006,10.8960
190223,-0.3304,1.3455,10.9607
190261,-0.2586,1.3431,10.9415
190299,-0.2993,1.2977,10.9223
190337,-0.2849,1.5155,10.7739
190375,-0.2969,1.3886,11.0349
190501,-0.2945,1.3623,10.8026
190540,-0.3543,1.4389,10.8864
190578,-0.3496,1.3384,10.8218
190616,-0.3256,1.4341,10.9128
190654,-0.3017,1.3934,10.8433
190692,-0.2801,1.3240,11.0133
190730,-0.3112,1.3862,10.9487
190870,-0.3567,1.3431,10.9176
190909,-0.3424,1.3958,10.9487
190947,-0.2586,1.3910,10.8888
190985,-0.3567,1.3144,10.9128
191023,-0.3136,1.3695,10.9152
191061,-0.3017,1.3815,10.9367
191204,-0.3472,1.3001,10.8481
191243,-0.3831,1.3743,10.9630
191281,-0.3160,1.4054,10.9487
191320,-0.2514,1.3910,10.7428
191358,-0.2921,1.3264,11.0804
191396,-0.2849,1.3982,10.7835
191501,-0.3136,1.3886,10.9295
191540,-0.2945,1.3479,10.8314
191578,-0.2945,1.3743,10.9439
191616,-0.2658,1.3934,10.9056
191654,-0.3041,1.3767,10.8888
191692,-0.3496,1.3886,10.9942
191731,-0.3424,1.3838,10.9942
191870,-0.3280,1.3479,10.9104
191909,-0.3376,1.3384,10.8218
191947,-0.3759,1.3431,10.9295
191985,-0.2873,1.3527,10.9319
192023,-0.3304,1.3719,10.9511
192061,-0.2873,1.4246,10.9463
192201,-0.3160,1.3910,10.9511
192240,-0.3208,1.3838,10.8936
192278,-0.3280,1.3815,10.9798
192316,-0.2586,1.3527,10.9104
192354,-0.3280,1.4365,10.9798
192392,-0.3280,1.3671,10.9415
192527,-0.3232,1.3838,10.9415
192566,-0.2993,1.4581,10.9535
192604,-0.3687,1.3862,10.9774
192643,-0.3304,1.3551,10.9271
192681,-0.3065,1.3431,10.9630
192719,-0.2753,1.3431,10.9056
192853,-0.3256,1.3360,10.9822
192892,-0.2849,1.4006,10.8122
192930,-0.3328,1.4006,10.9966
192968,-0.3879,1.3958,10.9104
193006,-0.3112,1.3551,10.9894
193045,-0.2825,1.3815,10.8888
193170,-0.3424,1.3982,10.8912
193209,-0.2825,1.3288,10.7907
193247,-0.3232,1.3575,10.9295
193285,-0.3232,1.4150,10.9894
193323,-0.2705,1.3623,10.9271
193361,-0.3615,1.4389,10.9654
193399,-0.2514,1.3647,10.9918
193497,-0.3232,1.3767,10.9511
193536,-0.3543,1.3934,10.9295
193574,-0.3089,1.4102,10.9415
193612,-0.2945,1.4054,10.9822
193650,-0.3926,1.3695,10.9367
193688,-0.2897,1.4030,10.9247
193726,-0.3567,1.3503,10.8721
193852,-0.3232,0.9840,11.8106
193891,-0.4310,1.5586,11.0301
193929,-0.3208,1.3431,11.0636
193967,-0.3472,1.1803,11.5305
194005,-0.3208,1.3384,10.9032
194043,-0.3208,1.4413,10.8673
194171,-0.3304,1.3838,10.8409
194210,-0.3160,1.3647,10.9128
194248,-0.3232,1.3455,10.8912
194287,-0.3903,1.3647,10.9511
194325,-0.3280,1.3336,10.8481
194363,-0.3041,1.4389,10.9439
194488,-0.3472,1.4102,10.8338
194527,-0.3567,1.3647,10.9822
194565,-0.3328,1.3671,10.9367
194603,-0.3065,1.3910,11.0421
194641,-0.3783,1.3312,10.9032
194680,-0.3112,1.3575,10.9176
194809,-0.3735,1.3910,10.8769
